Rank,Name,Ticker,Market cap,Price,Circulating supply,id
28,Maker,MKR,479006349.4651579,550.9243379450294,1000000,maker
39,Synthetix Network Token,SNX,107595536.18587564,1.1781598855786313,156373209,havven
48,0x,ZRX,143810456.4230822,0.2299994202120638,604421968,0x
51,OKB,OKB,928000480.2109507,3.2459711022588165,40000000,okb
56,Swipe,SXP,122300064.92280516,2.0020774722219676,61135911,swipe
59,ZB Token,ZB,28966517.732038435,0.2737377750168367,463288810,zb-token
77,Bytom,BTM,141544114.76962522,0.09076108807109864,1002499275,bytom
79,Nexo,NEXO,85822326.69368364,0.1534743397382147,560000011,nexo
102,DxChain Token,DX,50414205.99202539,0.0010493429676708367,50000000000,dxchain
114,Decentraland,MANA,48787472.888668954,0.03675493194292608,1050141509,decentraland
115,Matic Network,MATIC,46751819.92503717,0.01828973734820299,2549094192,matic-network
133,Status,SNT,51040886.95841841,0.014348283220505803,3470483788,status
150,aelf,ELF,32564485.263698593,0.07046995726770382,544480200,aelf
161,Fetch.ai,FET,13025990.628732828,0.038319189114664774,654745966,fetch-ai
183,Fantom,FTM,20167863.550603595,0.009595915101421448,1813658595,fantom
184,Populous,PPT,13217053.997547196,0.36494157650338915,53252246,populous
193,Aave,LEND,31401617.867132124,0.027796125929520098,1128357877,ethlend
206,Divi,DIVI,21044846.629867367,0.014109795573279526,1443694802,divi
219,Bancor,BNT,17145112.45181647,0.2454664701119347,69148642,bancor
239,Aragon,ANT,23058418.495988145,0.7011543667982303,31199262,aragon
240,Gnosis,GNO,15366377.745985297,13.940129722527598,1104590,gnosis
251,Ocean Protocol,OCEAN,16732447.024789866,0.04913241289482669,349934502,ocean-protocol
295,Request,REQ,9630045.55069907,0.012488128113814206,784749077,request-network
301,NKN,NKN,12604937.694911692,0.01939056300397217,466666666,nkn
314,Polymath,POLY,13462953.819010716,0.023086967067901157,462408920,polymath
323,Mainframe,MFT,7063306.024205867,0.0007754753709148707,8867344815,mainframe
340,QuarkChain,QKC,10334640.819640791,0.002777151718940028,2418849926,quark-chain
341,AdEx,ADX,8301523.655229515,0.09025632053100065,84781826,adex
351,Reserve Rights,RSR,14214065.136210818,0.002076719159294552,4205530273,reserve-rights-token
375,Ankr,ANKR,5455162.017435373,0.0013678803951145666,3996232711,ankr
377,Standard Tokenization Protocol,STPT,6749520.833617422,0.010102512073103417,662546727,stp-network
