Rank,Name,Ticker,Market cap,Price,Circulating supply,id
9,Uniswap,UNI,15768347121.559797,30.04206519744188,523334542,uniswap
82,OKB,OKB,4515410118.282674,16.569154315825493,60000000,okb
33,Aave,AAVE,4040840841.3694453,316.4379456833484,12481331,aave
38,PancakeSwap,CAKE,4580394448.909834,28.312380934546987,153624077,pancakeswap-token
59,Synthetix,SNX,2105323678.8651853,13.674325362615502,114841533,havven
67,Celsius,CEL,2410930528.531403,6.232009383995372,238863520,celsius-degree-token
52,The Graph,GRT,1551398624.1267598,1.2543014729922504,1245666867,the-graph
65,SushiSwap,SUSHI,1643411595.8033721,10.651298890281609,127244443,sushi
57,Maker,MKR,3670504292.864371,3997.4796682974516,995239,maker
63,Polygon,MATIC,1874047875.410886,0.3563955640759478,5038388130,matic-network
69,0x,ZRX,1054702753.0887445,1.3157952842062959,781547659,0x
73,UMA,UMA,1251690415.6830697,20.598012073232944,60054649,uma
70,yearn.finance,YFI,1427596933.7359369,39100.15856223629,36635,yearn-finance
71,Nexo,NEXO,1883541651.9759994,3.320782481950411,560000011,nexo
210,ECOMI,OMI,947747920.9869231,0.0054935729403774464,166285821196,ecomi
68,Decentraland,MANA,1488078480.7537854,1.1068267670351037,1578099713,decentraland
85,Bancor,BNT,1099183327.6492786,5.8848473931439385,178849834,bancor
90,Reserve Rights,RSR,919743641.1039747,0.06964338387935319,13159999000,reserve-rights-token
87,Fantom,FTM,718954483.4447492,0.2807779378519449,2545006273,fantom
95,Ankr,ANKR,882113723.8966919,0.12538652179131976,6996232711,ankr
93,SwissBorg,CHSB,987658792.7681398,1.0252943057687072,1000000000,swissborg
217,XinFin Network,XDC,966864279.7298412,0.07919092452817682,12258122220,xdce-crowd-sale
102,1inch,1INCH,626517588.5589343,3.9351904057959355,154381291,1inch
104,Curve DAO Token,CRV,663957991.5686259,2.361277956500704,268314928,curve-dao-token
119,Livepeer,LPT,660202682.486476,27.96202557065908,21164655,livepeer
111,Ocean Protocol,OCEAN,461101401.8607096,1.0587775242232556,426026837,ocean-protocol
118,Status,SNT,517690232.91967607,0.13375818828053573,3470483788,status
117,ZKSwap,ZKS,464711395.05020344,2.160930147597974,197440000,zkspace
128,NKN,NKN,363081371.1647898,0.5543752985631927,583666666,nkn
220,Mirror Protocol,MIR,498755951.68342346,8.581138253408989,53705693,mirror-protocol
