Rank,Name,Ticker,Market cap,Price,Circulating supply,id
14,Polygon,MATIC,9576863010.124601,1.3917366146043055,7461070291,matic-network
71,OKB,OKB,5408416260.520607,20.759840580831707,60000000,okb
29,Fantom,FTM,2949373666.579563,1.1566814259648386,2545006273,fantom
23,Uniswap,UNI,4420026618.365196,9.681017668747264,627593807,uniswap
210,ECOMI,OMI,719429919.6376067,0.00268013335271152,166285821196,ecomi
35,The Sandbox,SAND,3283247593.430593,2.832308452569555,925054385,the-sandbox
31,Decentraland,MANA,3277096780.3506904,2.15753260517397,1824499635,decentraland
39,Axie Infinity,AXS,3686734139.490676,47.59781428486264,60907500,axie-infinity
56,The Graph,GRT,2438218010.23339,0.3635486114988199,4715735200,the-graph
51,Aave,AAVE,2367536889.1065106,172.86552776916113,13491499,aave
54,PancakeSwap,CAKE,2358903593.2581224,8.230617414389222,263668136,pancakeswap-token
53,Maker,MKR,1706670086.6109712,1890.5997768546874,977631,maker
68,Gala,GALA,1535195612.44388,0.20308527831802278,6977205436,gala
69,Convex Finance,CVX,1626806483.3810751,28.113716113625543,48235271,convex-finance
60,Curve DAO Token,CRV,878306885.2587737,2.238697260538546,457097151,curve-dao-token
105,Synthetix,SNX,1145330183.5175683,5.233124699626497,114841533,havven
103,Celsius,CEL,905606508.6534,2.1383149766714,238863520,celsius-degree-token
79,Nexo,NEXO,1327966451.3263817,2.3693833669078166,560000011,nexo
88,yearn.finance,YFI,682721827.0878284,19163.716436758026,36638,yearn-finance
149,Frax Share,FXS,1661619284.3129835,28.819771809748033,16209405,frax-share
116,SushiSwap,SUSHI,643847901.8714008,3.3402627465817676,127244443,sushi
92,1inch Network,1INCH,628989484.1485008,1.5149031166727982,468123172,1inch
95,XDC Network,XDC,668790951.9144882,0.05470973175664707,12305012699,xdce-crowd-sale
329,e-Radix,EXRD,263823430.31153622,0.13848537488416093,734834633,e-radix
109,Livepeer,LPT,574341904.9307612,23.009614344552155,21164655,livepeer
222,NXM,NXM,702212627.8625855,101.99408364393732,6609039,nxm
100,Ankr,ANKR,624353924.8352263,0.07631553984205997,8162899378,ankr
108,SwissBorg,CHSB,430506998.00798535,0.4518614412300718,1000000000,swissborg
106,Bancor,BNT,595997068.1945772,2.291154983756236,242271873,bancor
104,Spell Token,SPELL,363045337.4317888,0.004186999814529244,81546007568,spell-token
